buildroot login: root
# [   24.728085][    C0] xhci_hcd 0000:00:04.0: handle events!
[   25.217856][   T47] xhci_hcd 0000:00:04.0: endpoint 3=================================================================
[   25.218018][   T47] xhci_hcd 0000:00:04.0: ep_info1_32: 0
[   25.218147][   T47] xhci_hcd 0000:00:04.0: ep_info2_32: 0
[   25.218262][   T47] xhci_hcd 0000:00:04.0: deque_32: 0
[   25.218377][   T47] xhci_hcd 0000:00:04.0: tx_info_32: 0
[   25.218515][   T47] xhci_hcd 0000:00:04.0: endpoint 4=================================================================
[   25.218697][   T47] xhci_hcd 0000:00:04.0: ep_info1_32: 0
[   25.218834][   T47] xhci_hcd 0000:00:04.0: ep_info2_32: 0
[   25.218957][   T47] xhci_hcd 0000:00:04.0: deque_32: 0
[   25.219100][   T47] xhci_hcd 0000:00:04.0: tx_info_32: 0
[   25.219217][   T47] xhci_hcd 0000:00:04.0: endpoint 5=================================================================
[   25.219398][   T47] xhci_hcd 0000:00:04.0: ep_info1_32: 0
[   25.219504][   T47] xhci_hcd 0000:00:04.0: ep_info2_32: 0
[   25.219616][   T47] xhci_hcd 0000:00:04.0: deque_32: 0
[   25.219723][   T47] xhci_hcd 0000:00:04.0: tx_info_32: 0
[   25.219801][   T47] xhci_hcd 0000:00:04.0: endpoint 6=================================================================
[   25.219931][   T47] xhci_hcd 0000:00:04.0: ep_info1_32: 50000
[   25.220003][   T47] xhci_hcd 0000:00:04.0: ep_info2_32: 10003e
[   25.220077][   T47] xhci_hcd 0000:00:04.0: deque_32: 101185001
[   25.220165][   T47] xhci_hcd 0000:00:04.0: tx_info_32: 100010
[   25.220234][   T47] xhci_hcd 0000:00:04.0: endpoint 7=================================================================
[   25.220352][   T47] xhci_hcd 0000:00:04.0: ep_info1_32: 0
[   25.220482][   T47] xhci_hcd 0000:00:04.0: ep_info2_32: 0
[   25.220568][   T47] xhci_hcd 0000:00:04.0: deque_32: 0
[   25.220669][   T47] xhci_hcd 0000:00:04.0: tx_info_32: 0
[   25.220747][   T47] xhci_hcd 0000:00:04.0: endpoint 8=================================================================
[   25.220906][   T47] xhci_hcd 0000:00:04.0: ep_info1_32: 0
[   25.221016][   T47] xhci_hcd 0000:00:04.0: ep_info2_32: 0
[   25.221254][   T47] xhci_hcd 0000:00:04.0: deque_32: 0
[   25.221387][   T47] xhci_hcd 0000:00:04.0: tx_info_32: 0
[   25.221506][   T47] xhci_hcd 0000:00:04.0: endpoint 9=================================================================
[   25.221655][   T47] xhci_hcd 0000:00:04.0: ep_info1_32: 0
[   25.221730][   T47] xhci_hcd 0000:00:04.0: ep_info2_32: 0
[   25.221810][   T47] xhci_hcd 0000:00:04.0: deque_32: 0
[   25.221876][   T47] xhci_hcd 0000:00:04.0: tx_info_32: 0
[   25.221951][   T47] xhci_hcd 0000:00:04.0: endpoint 10=================================================================
[   25.222257][   T47] xhci_hcd 0000:00:04.0: ep_info1_32: 0
[   25.222396][   T47] xhci_hcd 0000:00:04.0: ep_info2_32: 0
[   25.222472][   T47] xhci_hcd 0000:00:04.0: deque_32: 0
[   25.222547][   T47] xhci_hcd 0000:00:04.0: tx_info_32: 0
[   25.222615][   T47] xhci_hcd 0000:00:04.0: endpoint 11=================================================================
[   25.222871][   T47] xhci_hcd 0000:00:04.0: ep_info1_32: 0
[   25.223155][   T47] xhci_hcd 0000:00:04.0: ep_info2_32: 0
[   25.223277][   T47] xhci_hcd 0000:00:04.0: deque_32: 0
[   25.223384][   T47] xhci_hcd 0000:00:04.0: tx_info_32: 0
[   25.223518][   T47] xhci_hcd 0000:00:04.0: endpoint 12=================================================================
[   25.223839][   T47] xhci_hcd 0000:00:04.0: ep_info1_32: 0
[   25.223939][   T47] xhci_hcd 0000:00:04.0: ep_info2_32: 0
[   25.224033][   T47] xhci_hcd 0000:00:04.0: deque_32: 0
[   25.224146][   T47] xhci_hcd 0000:00:04.0: tx_info_32: 0
[   25.224243][   T47] xhci_hcd 0000:00:04.0: endpoint 13=================================================================
[   25.224381][   T47] xhci_hcd 0000:00:04.0: ep_info1_32: 0
[   25.224476][   T47] xhci_hcd 0000:00:04.0: ep_info2_32: 0
[   25.224624][   T47] xhci_hcd 0000:00:04.0: deque_32: 0
[   25.224724][   T47] xhci_hcd 0000:00:04.0: tx_info_32: 0
[   25.224801][   T47] xhci_hcd 0000:00:04.0: endpoint 14=================================================================
[   25.224909][   T47] xhci_hcd 0000:00:04.0: ep_info1_32: 0
[   25.224995][   T47] xhci_hcd 0000:00:04.0: ep_info2_32: 0
[   25.225071][   T47] xhci_hcd 0000:00:04.0: deque_32: 0
[   25.225225][   T47] xhci_hcd 0000:00:04.0: tx_info_32: 0
[   25.225322][   T47] xhci_hcd 0000:00:04.0: endpoint 15=================================================================
[   25.225478][   T47] xhci_hcd 0000:00:04.0: ep_info1_32: 0
[   25.225545][   T47] xhci_hcd 0000:00:04.0: ep_info2_32: 0
[   25.225634][   T47] xhci_hcd 0000:00:04.0: deque_32: 0
[   25.225726][   T47] xhci_hcd 0000:00:04.0: tx_info_32: 0
[   25.225865][   T47] xhci_hcd 0000:00:04.0: endpoint 16=================================================================
[   25.226022][   T47] xhci_hcd 0000:00:04.0: ep_info1_32: 0
[   25.226089][   T47] xhci_hcd 0000:00:04.0: ep_info2_32: 0
[   25.226151][   T47] xhci_hcd 0000:00:04.0: deque_32: 0
[   25.226380][   T47] xhci_hcd 0000:00:04.0: tx_info_32: 0
[   25.226611][   T47] xhci_hcd 0000:00:04.0: endpoint 17=================================================================
[   25.226891][   T47] xhci_hcd 0000:00:04.0: ep_info1_32: 0
[   25.227008][   T47] xhci_hcd 0000:00:04.0: ep_info2_32: 0
[   25.227120][   T47] xhci_hcd 0000:00:04.0: deque_32: 0
[   25.227299][   T47] xhci_hcd 0000:00:04.0: tx_info_32: 0
[   25.227478][   T47] xhci_hcd 0000:00:04.0: endpoint 18=================================================================
[   25.227917][   T47] xhci_hcd 0000:00:04.0: ep_info1_32: 0
[   25.228005][   T47] xhci_hcd 0000:00:04.0: ep_info2_32: 0
[   25.228161][   T47] xhci_hcd 0000:00:04.0: deque_32: 0
[   25.228305][   T47] xhci_hcd 0000:00:04.0: tx_info_32: 0
[   25.228474][   T47] xhci_hcd 0000:00:04.0: endpoint 19=================================================================
[   25.228877][   T47] xhci_hcd 0000:00:04.0: ep_info1_32: 0
[   25.229206][   T47] xhci_hcd 0000:00:04.0: ep_info2_32: 0
[   25.229322][   T47] xhci_hcd 0000:00:04.0: deque_32: 0
[   25.229429][   T47] xhci_hcd 0000:00:04.0: tx_info_32: 0
[   25.229537][   T47] xhci_hcd 0000:00:04.0: endpoint 20=================================================================
[   25.229698][   T47] xhci_hcd 0000:00:04.0: ep_info1_32: 0
[   25.229803][   T47] xhci_hcd 0000:00:04.0: ep_info2_32: 0
[   25.229906][   T47] xhci_hcd 0000:00:04.0: deque_32: 0
[   25.230014][   T47] xhci_hcd 0000:00:04.0: tx_info_32: 0
[   25.230125][   T47] xhci_hcd 0000:00:04.0: endpoint 21=================================================================
[   25.230303][   T47] xhci_hcd 0000:00:04.0: ep_info1_32: 0
[   25.230437][   T47] xhci_hcd 0000:00:04.0: ep_info2_32: 0
[   25.230572][   T47] xhci_hcd 0000:00:04.0: deque_32: 0
[   25.230700][   T47] xhci_hcd 0000:00:04.0: tx_info_32: 0
[   25.230837][   T47] xhci_hcd 0000:00:04.0: endpoint 22=================================================================
[   25.231048][   T47] xhci_hcd 0000:00:04.0: ep_info1_32: 0
[   25.231188][   T47] xhci_hcd 0000:00:04.0: ep_info2_32: 0
[   25.231316][   T47] xhci_hcd 0000:00:04.0: deque_32: 0
[   25.231443][   T47] xhci_hcd 0000:00:04.0: tx_info_32: 0
[   25.231577][   T47] xhci_hcd 0000:00:04.0: endpoint 23=================================================================
[   25.231752][   T47] xhci_hcd 0000:00:04.0: ep_info1_32: 0
[   25.231834][   T47] xhci_hcd 0000:00:04.0: ep_info2_32: 0
[   25.231903][   T47] xhci_hcd 0000:00:04.0: deque_32: 0
[   25.231970][   T47] xhci_hcd 0000:00:04.0: tx_info_32: 0
[   25.232059][   T47] xhci_hcd 0000:00:04.0: endpoint 24=================================================================
[   25.232187][   T47] xhci_hcd 0000:00:04.0: ep_info1_32: 0
[   25.232258][   T47] xhci_hcd 0000:00:04.0: ep_info2_32: 0
[   25.232351][   T47] xhci_hcd 0000:00:04.0: deque_32: 0
[   25.232463][   T47] xhci_hcd 0000:00:04.0: tx_info_32: 0
[   25.232602][   T47] xhci_hcd 0000:00:04.0: endpoint 25=================================================================
[   25.232779][   T47] xhci_hcd 0000:00:04.0: ep_info1_32: 0
[   25.232915][   T47] xhci_hcd 0000:00:04.0: ep_info2_32: 0
[   25.233047][   T47] xhci_hcd 0000:00:04.0: deque_32: 0
[   25.233129][   T47] xhci_hcd 0000:00:04.0: tx_info_32: 0
[   25.233214][   T47] xhci_hcd 0000:00:04.0: endpoint 26=================================================================
[   25.233376][   T47] xhci_hcd 0000:00:04.0: ep_info1_32: 0
[   25.233486][   T47] xhci_hcd 0000:00:04.0: ep_info2_32: 0
[   25.233592][   T47] xhci_hcd 0000:00:04.0: deque_32: 0
[   25.233694][   T47] xhci_hcd 0000:00:04.0: tx_info_32: 0
[   25.233800][   T47] xhci_hcd 0000:00:04.0: endpoint 27=================================================================
[   25.233961][   T47] xhci_hcd 0000:00:04.0: ep_info1_32: 0
[   25.234070][   T47] xhci_hcd 0000:00:04.0: ep_info2_32: 0
[   25.234175][   T47] xhci_hcd 0000:00:04.0: deque_32: 0
[   25.234278][   T47] xhci_hcd 0000:00:04.0: tx_info_32: 0
[   25.234382][   T47] xhci_hcd 0000:00:04.0: endpoint 28=================================================================
[   25.234534][   T47] xhci_hcd 0000:00:04.0: ep_info1_32: 0
[   25.234633][   T47] xhci_hcd 0000:00:04.0: ep_info2_32: 0
[   25.234725][   T47] xhci_hcd 0000:00:04.0: deque_32: 0
[   25.234815][   T47] xhci_hcd 0000:00:04.0: tx_info_32: 0
[   25.234907][   T47] xhci_hcd 0000:00:04.0: endpoint 29=================================================================
[   25.235047][   T47] xhci_hcd 0000:00:04.0: ep_info1_32: 0
[   25.235140][   T47] xhci_hcd 0000:00:04.0: ep_info2_32: 0
[   25.235236][   T47] xhci_hcd 0000:00:04.0: deque_32: 0
[   25.235332][   T47] xhci_hcd 0000:00:04.0: tx_info_32: 0
[   25.235433][   T47] xhci_hcd 0000:00:04.0: endpoint 30=================================================================
[   25.235576][   T47] xhci_hcd 0000:00:04.0: ep_info1_32: 0
[   25.235648][   T47] xhci_hcd 0000:00:04.0: ep_info2_32: 0
[   25.235724][   T47] xhci_hcd 0000:00:04.0: deque_32: 0
[   25.235813][   T47] xhci_hcd 0000:00:04.0: tx_info_32: 0
[   25.235919][   T47] xhci_hcd 0000:00:04.0: endpoint 31=================================================================
[   25.236078][   T47] xhci_hcd 0000:00:04.0: ep_info1_32: 0
[   25.236175][   T47] xhci_hcd 0000:00:04.0: ep_info2_32: 0
[   25.236245][   T47] xhci_hcd 0000:00:04.0: deque_32: 0
[   25.236335][   T47] xhci_hcd 0000:00:04.0: tx_info_32: 0
[   25.236535][   T47] xhci_hcd 0000:00:04.0: queue configure endpoint
[   25.236716][   T47] xhci_hcd 0000:00:04.0: dump trb:
[   25.236817][   T47] xhci_hcd 0000:00:04.0: 1243000
[   25.236885][   T47] xhci_hcd 0000:00:04.0: 1
[   25.236941][   T47] xhci_hcd 0000:00:04.0: 0
[   25.236995][   T47] xhci_hcd 0000:00:04.0: 1003001
[   25.237325][    C0] xhci_hcd 0000:00:04.0: handle events!
[   25.237489][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[   25.237562][    C0] xhci_hcd 0000:00:04.0: cmd completion
[   25.237663][    C0] xhci_hcd 0000:00:04.0: handle event completion
[   25.237829][    C0] xhci_hcd 0000:00:04.0: completion code:1
[   25.237946][    C0] xhci_hcd 0000:00:04.0:  xhci interrupt!
[   25.249937][   T47] usb 1-1: enable endpoint 3
[   25.250476][   T47] xhci_hcd 0000:00:04.0: xhci_endpoint_reset
[   25.251053][   T47] xhci_hcd 0000:00:04.0: dump trb:
[   25.251173][   T47] xhci_hcd 0000:00:04.0: 0
[   25.251291][   T47] xhci_hcd 0000:00:04.0: 0
[   25.251397][   T47] xhci_hcd 0000:00:04.0: 0
[   25.251499][   T47] xhci_hcd 0000:00:04.0: 1073c01
[   25.252037][    C0] xhci_hcd 0000:00:04.0: handle events!
[   25.252219][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[   25.252328][    C0] xhci_hcd 0000:00:04.0: cmd completion
[   25.252435][    C0] xhci_hcd 0000:00:04.0: handle event completion
[   25.252560][    C0] xhci_hcd 0000:00:04.0: completion code:1
[   25.252799][    C0] xhci_hcd 0000:00:04.0:  xhci interrupt!
[   25.261588][   T47] xhci_hcd 0000:00:04.0: slot ctx=================================================================
[   25.262358][   T47] xhci_hcd 0000:00:04.0: slot_ctx:devinfo: 38300000
[   25.262567][   T47] xhci_hcd 0000:00:04.0: slot_ctx:devinfo2: 50000
[   25.262718][   T47] xhci_hcd 0000:00:04.0: slot_ctx:ttinfo: 0
[   25.262875][   T47] xhci_hcd 0000:00:04.0: slot_ctx:dev_state: 18000001
[   25.263085][   T47] xhci_hcd 0000:00:04.0: ctrl ctx=================================================================
[   25.263674][   T47] xhci_hcd 0000:00:04.0: ctrl_ctx:add_flags: 81
[   25.263932][   T47] xhci_hcd 0000:00:04.0: ctrl_ctx:drop_flags: 80
[   25.264222][   T47] xhci_hcd 0000:00:04.0: ctrl_ctx:rsvd 0: 0
[   25.264564][   T47] xhci_hcd 0000:00:04.0: ctrl_ctx:rsvd 1: 0
[   25.264776][   T47] xhci_hcd 0000:00:04.0: ctrl_ctx:rsvd 2: 0
[   25.264964][   T47] xhci_hcd 0000:00:04.0: ctrl_ctx:rsvd 3: 0
[   25.265064][   T47] xhci_hcd 0000:00:04.0: ctrl_ctx:rsvd 4: 0
[   25.265256][   T47] xhci_hcd 0000:00:04.0: ctrl_ctx:rsvd 5: 0
[   25.265478][   T47] xhci_hcd 0000:00:04.0: endpoint 0=================================================================
[   25.265660][   T47] xhci_hcd 0000:00:04.0: deque_32: 0
[   25.265979][   T47] xhci_hcd 0000:00:04.0: ep_info2_32: 0
[   25.266239][   T47] xhci_hcd 0000:00:04.0: ep_info1_32: 0
[   25.266501][   T47] xhci_hcd 0000:00:04.0: tx_info_32: 0
[   25.266661][   T47] xhci_hcd 0000:00:04.0: deque_ptr_64: 0
[   25.266940][   T47] xhci_hcd 0000:00:04.0: endpoint 1=================================================================
[   25.267098][   T47] xhci_hcd 0000:00:04.0: deque_32: 0
[   25.267178][   T47] xhci_hcd 0000:00:04.0: ep_info2_32: 0
[   25.267253][   T47] xhci_hcd 0000:00:04.0: ep_info1_32: 0
[   25.267327][   T47] xhci_hcd 0000:00:04.0: tx_info_32: 0
[   25.267411][   T47] xhci_hcd 0000:00:04.0: deque_ptr_64: 0
[   25.267539][   T47] xhci_hcd 0000:00:04.0: endpoint 2=================================================================
[   25.267716][   T47] xhci_hcd 0000:00:04.0: deque_32: 0
[   25.267839][   T47] xhci_hcd 0000:00:04.0: ep_info2_32: 0
[   25.267963][   T47] xhci_hcd 0000:00:04.0: ep_info1_32: 0
[   25.268074][   T47] xhci_hcd 0000:00:04.0: tx_info_32: 0
[   25.268195][   T47] xhci_hcd 0000:00:04.0: deque_ptr_64: 0
[   25.268311][   T47] xhci_hcd 0000:00:04.0: endpoint 3=================================================================
[   25.268444][   T47] xhci_hcd 0000:00:04.0: deque_32: 0
[   25.268515][   T47] xhci_hcd 0000:00:04.0: ep_info2_32: 0
[   25.268583][   T47] xhci_hcd 0000:00:04.0: ep_info1_32: 0
[   25.268689][   T47] xhci_hcd 0000:00:04.0: tx_info_32: 0
[   25.268811][   T47] xhci_hcd 0000:00:04.0: deque_ptr_64: 0
[   25.268931][   T47] xhci_hcd 0000:00:04.0: endpoint 4=================================================================
[   25.269077][   T47] xhci_hcd 0000:00:04.0: deque_32: 0
[   25.269155][   T47] xhci_hcd 0000:00:04.0: ep_info2_32: 0
[   25.269236][   T47] xhci_hcd 0000:00:04.0: ep_info1_32: 0
[   25.269321][   T47] xhci_hcd 0000:00:04.0: tx_info_32: 0
[   25.269440][   T47] xhci_hcd 0000:00:04.0: deque_ptr_64: 0
[   25.269564][   T47] xhci_hcd 0000:00:04.0: endpoint 5=================================================================
[   25.269743][   T47] xhci_hcd 0000:00:04.0: deque_32: 0
[   25.269869][   T47] xhci_hcd 0000:00:04.0: ep_info2_32: 0
[   25.269976][   T47] xhci_hcd 0000:00:04.0: ep_info1_32: 0
[   25.270073][   T47] xhci_hcd 0000:00:04.0: tx_info_32: 0
[   25.270169][   T47] xhci_hcd 0000:00:04.0: deque_ptr_64: 0
[   25.270251][   T47] xhci_hcd 0000:00:04.0: endpoint 6=================================================================
[   25.270429][   T47] xhci_hcd 0000:00:04.0: deque_32: 101185001
[   25.270551][   T47] xhci_hcd 0000:00:04.0: ep_info2_32: 10003e
[   25.270640][   T47] xhci_hcd 0000:00:04.0: ep_info1_32: 50003
[   25.270719][   T47] xhci_hcd 0000:00:04.0: tx_info_32: 100010
[   25.270788][   T47] xhci_hcd 0000:00:04.0: deque_ptr_64: 101185001
[   25.270877][   T47] xhci_hcd 0000:00:04.0: endpoint 7=================================================================
[   25.271008][   T47] xhci_hcd 0000:00:04.0: deque_32: 0
[   25.271320][   T47] xhci_hcd 0000:00:04.0: ep_info2_32: 0
[   25.271452][   T47] xhci_hcd 0000:00:04.0: ep_info1_32: 0
[   25.271558][   T47] xhci_hcd 0000:00:04.0: tx_info_32: 0
[   25.271655][   T47] xhci_hcd 0000:00:04.0: deque_ptr_64: 0
[   25.271736][   T47] xhci_hcd 0000:00:04.0: endpoint 8=================================================================
[   25.271859][   T47] xhci_hcd 0000:00:04.0: deque_32: 0
[   25.271925][   T47] xhci_hcd 0000:00:04.0: ep_info2_32: 0
[   25.272007][   T47] xhci_hcd 0000:00:04.0: ep_info1_32: 0
[   25.272115][   T47] xhci_hcd 0000:00:04.0: tx_info_32: 0
[   25.272223][   T47] xhci_hcd 0000:00:04.0: deque_ptr_64: 0
[   25.272302][   T47] xhci_hcd 0000:00:04.0: endpoint 9=================================================================
[   25.272432][   T47] xhci_hcd 0000:00:04.0: deque_32: 0
[   25.272508][   T47] xhci_hcd 0000:00:04.0: ep_info2_32: 0
[   25.272585][   T47] xhci_hcd 0000:00:04.0: ep_info1_32: 0
[   25.272693][   T47] xhci_hcd 0000:00:04.0: tx_info_32: 0
[   25.272820][   T47] xhci_hcd 0000:00:04.0: deque_ptr_64: 0
[   25.272953][   T47] xhci_hcd 0000:00:04.0: endpoint 10=================================================================
[   25.273127][   T47] xhci_hcd 0000:00:04.0: deque_32: 0
[   25.273251][   T47] xhci_hcd 0000:00:04.0: ep_info2_32: 0
[   25.273361][   T47] xhci_hcd 0000:00:04.0: ep_info1_32: 0
[   25.273449][   T47] xhci_hcd 0000:00:04.0: tx_info_32: 0
[   25.273542][   T47] xhci_hcd 0000:00:04.0: deque_ptr_64: 0
[   25.273654][   T47] xhci_hcd 0000:00:04.0: endpoint 11=================================================================
[   25.273818][   T47] xhci_hcd 0000:00:04.0: deque_32: 0
[   25.273946][   T47] xhci_hcd 0000:00:04.0: ep_info2_32: 0
[   25.274066][   T47] xhci_hcd 0000:00:04.0: ep_info1_32: 0
[   25.274182][   T47] xhci_hcd 0000:00:04.0: tx_info_32: 0
[   25.274264][   T47] xhci_hcd 0000:00:04.0: deque_ptr_64: 0
[   25.274339][   T47] xhci_hcd 0000:00:04.0: endpoint 12=================================================================
[   25.274491][   T47] xhci_hcd 0000:00:04.0: deque_32: 0
[   25.274587][   T47] xhci_hcd 0000:00:04.0: ep_info2_32: 0
[   25.274684][   T47] xhci_hcd 0000:00:04.0: ep_info1_32: 0
[   25.274771][   T47] xhci_hcd 0000:00:04.0: tx_info_32: 0
[   25.274851][   T47] xhci_hcd 0000:00:04.0: deque_ptr_64: 0
[   25.275034][   T47] xhci_hcd 0000:00:04.0: endpoint 13=================================================================
[   25.275210][   T47] xhci_hcd 0000:00:04.0: deque_32: 0
[   25.275305][   T47] xhci_hcd 0000:00:04.0: ep_info2_32: 0
[   25.275409][   T47] xhci_hcd 0000:00:04.0: ep_info1_32: 0
[   25.275540][   T47] xhci_hcd 0000:00:04.0: tx_info_32: 0
[   25.275685][   T47] xhci_hcd 0000:00:04.0: deque_ptr_64: 0
[   25.275825][   T47] xhci_hcd 0000:00:04.0: endpoint 14=================================================================
[   25.275978][   T47] xhci_hcd 0000:00:04.0: deque_32: 0
[   25.276093][   T47] xhci_hcd 0000:00:04.0: ep_info2_32: 0
[   25.276203][   T47] xhci_hcd 0000:00:04.0: ep_info1_32: 0
[   25.276280][   T47] xhci_hcd 0000:00:04.0: tx_info_32: 0
[   25.276350][   T47] xhci_hcd 0000:00:04.0: deque_ptr_64: 0
[   25.276437][   T47] xhci_hcd 0000:00:04.0: endpoint 15=================================================================
[   25.276602][   T47] xhci_hcd 0000:00:04.0: deque_32: 0
[   25.276718][   T47] xhci_hcd 0000:00:04.0: ep_info2_32: 0
[   25.276826][   T47] xhci_hcd 0000:00:04.0: ep_info1_32: 0
[   25.276930][   T47] xhci_hcd 0000:00:04.0: tx_info_32: 0
[   25.277007][   T47] xhci_hcd 0000:00:04.0: deque_ptr_64: 0
[   25.277114][   T47] xhci_hcd 0000:00:04.0: endpoint 16=================================================================
